sequenceID	source.name	serotype	genotype	major_lineage	minor_lineage	minor_sublineage
LC379198	ncbi-nuccore-short	3	-	-	-	-
LC379199	ncbi-nuccore-short	3	-	-	-	-
LC379200	ncbi-nuccore-short	3	-	-	-	-
LC379201	ncbi-nuccore-short	3	-	-	-	-
LC379202	ncbi-nuccore-short	3	-	-	-	-
LC379223	ncbi-nuccore-short	3	-	-	-	-
LC379224	ncbi-nuccore-short	3	-	-	-	-
LC416035	ncbi-nuccore-short	2	-	-	-	-
LC421503	ncbi-nuccore-short	2	-	-	-	-
LC436607	ncbi-nuccore-short	1	-	-	-	-
LC436608	ncbi-nuccore-short	1	-	-	-	-
LC436609	ncbi-nuccore-short	1	-	-	-	-
LC436610	ncbi-nuccore-short	1	-	-	-	-
LC436612	ncbi-nuccore-short	1	-	-	-	-
LC436613	ncbi-nuccore-short	2	-	-	-	-
LC436614	ncbi-nuccore-short	2	-	-	-	-
LC436615	ncbi-nuccore-short	2	-	-	-	-
LC436616	ncbi-nuccore-short	2	-	-	-	-
LC436617	ncbi-nuccore-short	2	-	-	-	-
LC436618	ncbi-nuccore-short	2	-	-	-	-
LC436619	ncbi-nuccore-short	2	-	-	-	-
LC436620	ncbi-nuccore-short	2	-	-	-	-
LC436621	ncbi-nuccore-short	2	-	-	-	-
LC436622	ncbi-nuccore-short	2	-	-	-	-
LC436623	ncbi-nuccore-short	2	-	-	-	-
LC436624	ncbi-nuccore-short	2	-	-	-	-
LC436625	ncbi-nuccore-short	2	-	-	-	-
LC436626	ncbi-nuccore-short	2	-	-	-	-
LC436627	ncbi-nuccore-short	2	-	-	-	-
LC436628	ncbi-nuccore-short	2	-	-	-	-
LC436629	ncbi-nuccore-short	2	-	-	-	-
LC436630	ncbi-nuccore-short	2	-	-	-	-
LC436631	ncbi-nuccore-short	2	-	-	-	-
LC436632	ncbi-nuccore-short	2	-	-	-	-
LC436633	ncbi-nuccore-short	2	-	-	-	-
LC436634	ncbi-nuccore-short	2	-	-	-	-
LC436635	ncbi-nuccore-short	2	-	-	-	-
LC436636	ncbi-nuccore-short	2	-	-	-	-
LC436637	ncbi-nuccore-short	2	-	-	-	-
LC436638	ncbi-nuccore-short	2	-	-	-	-
LC436639	ncbi-nuccore-short	2	-	-	-	-
LC436640	ncbi-nuccore-short	2	-	-	-	-
LC436641	ncbi-nuccore-short	2	-	-	-	-
LC436642	ncbi-nuccore-short	2	-	-	-	-
LC436643	ncbi-nuccore-short	2	-	-	-	-
LC436644	ncbi-nuccore-short	2	-	-	-	-
LC436645	ncbi-nuccore-short	2	-	-	-	-
LC436646	ncbi-nuccore-short	2	-	-	-	-
LC436647	ncbi-nuccore-short	2	-	-	-	-
LC436648	ncbi-nuccore-short	2	-	-	-	-
LC436649	ncbi-nuccore-short	2	-	-	-	-
LC436650	ncbi-nuccore-short	2	-	-	-	-
LC436651	ncbi-nuccore-short	2	-	-	-	-
LC436652	ncbi-nuccore-short	2	-	-	-	-
LC436653	ncbi-nuccore-short	2	-	-	-	-
LC436654	ncbi-nuccore-short	2	-	-	-	-
LC436655	ncbi-nuccore-short	2	-	-	-	-
LC436656	ncbi-nuccore-short	2	-	-	-	-
LC436657	ncbi-nuccore-short	2	-	-	-	-
LC436658	ncbi-nuccore-short	2	-	-	-	-
LC436659	ncbi-nuccore-short	2	-	-	-	-
LC436660	ncbi-nuccore-short	3	-	-	-	-
LC436661	ncbi-nuccore-short	3	-	-	-	-
LC436663	ncbi-nuccore-short	3	-	-	-	-
LC436664	ncbi-nuccore-short	3	-	-	-	-
LC436665	ncbi-nuccore-short	3	-	-	-	-
LC436666	ncbi-nuccore-short	3	-	-	-	-
LC440471	ncbi-nuccore-short	2	-	-	-	-
LC440472	ncbi-nuccore-short	2	-	-	-	-
LC440473	ncbi-nuccore-short	2	-	-	-	-
LC440474	ncbi-nuccore-short	2	-	-	-	-
LC440475	ncbi-nuccore-short	2	-	-	-	-
LC440476	ncbi-nuccore-short	2	-	-	-	-
LC440477	ncbi-nuccore-short	2	-	-	-	-
LC440478	ncbi-nuccore-short	3	-	-	-	-
LC440479	ncbi-nuccore-short	3	-	-	-	-
LC440480	ncbi-nuccore-short	3	-	-	-	-
LC440481	ncbi-nuccore-short	3	-	-	-	-
LC440482	ncbi-nuccore-short	3	-	-	-	-
LC440483	ncbi-nuccore-short	3	-	-	-	-
LC440484	ncbi-nuccore-short	3	-	-	-	-
LC456270	ncbi-nuccore-short	2	-	-	-	-
LC456271	ncbi-nuccore-short	2	-	-	-	-
LC461023	ncbi-nuccore-short	3	-	-	-	-
LC461024	ncbi-nuccore-short	3	-	-	-	-
LC462951	ncbi-nuccore-short	1	-	-	-	-
LC472306	ncbi-nuccore-short	1	-	-	-	-
LC472307	ncbi-nuccore-short	1	-	-	-	-
LC472308	ncbi-nuccore-short	1	-	-	-	-
LC472309	ncbi-nuccore-short	1	-	-	-	-
LC472310	ncbi-nuccore-short	1	-	-	-	-
LC472311	ncbi-nuccore-short	1	-	-	-	-
LC472312	ncbi-nuccore-short	1	-	-	-	-
LC472313	ncbi-nuccore-short	2	-	-	-	-
LC472314	ncbi-nuccore-short	2	-	-	-	-
LC472315	ncbi-nuccore-short	2	-	-	-	-
LC472316	ncbi-nuccore-short	2	-	-	-	-
LC472317	ncbi-nuccore-short	2	-	-	-	-
LC472318	ncbi-nuccore-short	2	-	-	-	-
LC472319	ncbi-nuccore-short	2	-	-	-	-
LC472320	ncbi-nuccore-short	2	-	-	-	-
LC472321	ncbi-nuccore-short	2	-	-	-	-
LC472322	ncbi-nuccore-short	2	-	-	-	-
LC472323	ncbi-nuccore-short	2	-	-	-	-
LC472324	ncbi-nuccore-short	2	-	-	-	-
LC472325	ncbi-nuccore-short	2	-	-	-	-
LC472326	ncbi-nuccore-short	2	-	-	-	-
LC472327	ncbi-nuccore-short	2	-	-	-	-
LC472328	ncbi-nuccore-short	2	-	-	-	-
LC472329	ncbi-nuccore-short	2	-	-	-	-
LC472330	ncbi-nuccore-short	2	-	-	-	-
LC472331	ncbi-nuccore-short	2	-	-	-	-
LC472332	ncbi-nuccore-short	2	-	-	-	-
LC472333	ncbi-nuccore-short	2	-	-	-	-
LC472334	ncbi-nuccore-short	2	-	-	-	-
LC472335	ncbi-nuccore-short	2	-	-	-	-
LC472336	ncbi-nuccore-short	2	-	-	-	-
LC472337	ncbi-nuccore-short	2	-	-	-	-
LC472338	ncbi-nuccore-short	2	-	-	-	-
LC472339	ncbi-nuccore-short	2	-	-	-	-
LC472340	ncbi-nuccore-short	2	-	-	-	-
LC472341	ncbi-nuccore-short	2	-	-	-	-
LC472342	ncbi-nuccore-short	2	-	-	-	-
LC472343	ncbi-nuccore-short	2	-	-	-	-
LC472344	ncbi-nuccore-short	2	-	-	-	-
LC472345	ncbi-nuccore-short	2	-	-	-	-
LC472346	ncbi-nuccore-short	2	-	-	-	-
LC472347	ncbi-nuccore-short	2	-	-	-	-
LC472348	ncbi-nuccore-short	2	-	-	-	-
LC472349	ncbi-nuccore-short	2	-	-	-	-
LC472350	ncbi-nuccore-short	2	-	-	-	-
LC472351	ncbi-nuccore-short	2	-	-	-	-
LC472352	ncbi-nuccore-short	2	-	-	-	-
LC472353	ncbi-nuccore-short	2	-	-	-	-
LC472354	ncbi-nuccore-short	2	-	-	-	-
LC472355	ncbi-nuccore-short	2	-	-	-	-
LC472356	ncbi-nuccore-short	2	-	-	-	-
LC472357	ncbi-nuccore-short	2	-	-	-	-
LC472358	ncbi-nuccore-short	2	-	-	-	-
LC472359	ncbi-nuccore-short	2	-	-	-	-
LC472360	ncbi-nuccore-short	2	-	-	-	-
LC472361	ncbi-nuccore-short	2	-	-	-	-
LC472362	ncbi-nuccore-short	2	-	-	-	-
LC472363	ncbi-nuccore-short	2	-	-	-	-
LC472364	ncbi-nuccore-short	3	-	-	-	-
LC472365	ncbi-nuccore-short	3	-	-	-	-
LC472366	ncbi-nuccore-short	3	-	-	-	-
LC472367	ncbi-nuccore-short	3	-	-	-	-
LC472368	ncbi-nuccore-short	3	-	-	-	-
LC472369	ncbi-nuccore-short	3	-	-	-	-
LC472370	ncbi-nuccore-short	3	-	-	-	-
LC485151	ncbi-nuccore-short	1	-	-	-	-
LC498638	ncbi-nuccore-short	3	-	-	-	-
LC516421	ncbi-nuccore-short	2	-	-	-	-
LC516422	ncbi-nuccore-short	2	-	-	-	-
LC516423	ncbi-nuccore-short	2	-	-	-	-
LC553001	ncbi-nuccore-short	2	-	-	-	-
LC553202	ncbi-nuccore-short	1	-	-	-	-
LC553203	ncbi-nuccore-short	1	-	-	-	-
LC553204	ncbi-nuccore-short	1	-	-	-	-
LC553205	ncbi-nuccore-short	1	-	-	-	-
LC553206	ncbi-nuccore-short	1	-	-	-	-
LC553207	ncbi-nuccore-short	1	-	-	-	-
LC553208	ncbi-nuccore-short	1	-	-	-	-
LC553209	ncbi-nuccore-short	1	-	-	-	-
LC553210	ncbi-nuccore-short	1	-	-	-	-
LC553211	ncbi-nuccore-short	1	-	-	-	-
LC553212	ncbi-nuccore-short	1	-	-	-	-
LC553213	ncbi-nuccore-short	1	-	-	-	-
LC553214	ncbi-nuccore-short	1	-	-	-	-
LC553215	ncbi-nuccore-short	1	-	-	-	-
LC553216	ncbi-nuccore-short	1	-	-	-	-
LC553217	ncbi-nuccore-short	1	-	-	-	-
LC553218	ncbi-nuccore-short	1	-	-	-	-
LC553219	ncbi-nuccore-short	1	-	-	-	-
LC553220	ncbi-nuccore-short	1	-	-	-	-
LC553221	ncbi-nuccore-short	1	-	-	-	-
LC553222	ncbi-nuccore-short	1	-	-	-	-
LC553223	ncbi-nuccore-short	1	-	-	-	-
LC553224	ncbi-nuccore-short	1	-	-	-	-
LC553225	ncbi-nuccore-short	1	-	-	-	-
LC553226	ncbi-nuccore-short	1	-	-	-	-
LC553227	ncbi-nuccore-short	1	-	-	-	-
LC553228	ncbi-nuccore-short	1	-	-	-	-
LC553229	ncbi-nuccore-short	1	-	-	-	-
LC553230	ncbi-nuccore-short	1	-	-	-	-
LC553231	ncbi-nuccore-short	1	-	-	-	-
LC553232	ncbi-nuccore-short	1	-	-	-	-
LC553233	ncbi-nuccore-short	1	-	-	-	-
LC553234	ncbi-nuccore-short	1	-	-	-	-
LC553235	ncbi-nuccore-short	1	-	-	-	-
LC553236	ncbi-nuccore-short	1	-	-	-	-
LC553237	ncbi-nuccore-short	2	-	-	-	-
LC553238	ncbi-nuccore-short	2	-	-	-	-
LC553239	ncbi-nuccore-short	2	-	-	-	-
LC553240	ncbi-nuccore-short	2	-	-	-	-
LC553241	ncbi-nuccore-short	2	-	-	-	-
LC553242	ncbi-nuccore-short	2	-	-	-	-
LC553243	ncbi-nuccore-short	2	-	-	-	-
LC553244	ncbi-nuccore-short	2	-	-	-	-
LC553245	ncbi-nuccore-short	2	-	-	-	-
LC553246	ncbi-nuccore-short	2	-	-	-	-
LC553247	ncbi-nuccore-short	2	-	-	-	-
LC553248	ncbi-nuccore-short	2	-	-	-	-
LC553249	ncbi-nuccore-short	2	-	-	-	-
LC553250	ncbi-nuccore-short	2	-	-	-	-
LC553251	ncbi-nuccore-short	2	-	-	-	-
LC553252	ncbi-nuccore-short	2	-	-	-	-
LC553253	ncbi-nuccore-short	4	-	-	-	-
LC553254	ncbi-nuccore-short	4	-	-	-	-
LC553255	ncbi-nuccore-short	4	-	-	-	-
LC553256	ncbi-nuccore-short	4	-	-	-	-
LC642557	ncbi-nuccore-short	1	-	-	-	-
LC642558	ncbi-nuccore-short	1	-	-	-	-
LC642559	ncbi-nuccore-short	1	-	-	-	-
LC642560	ncbi-nuccore-short	1	-	-	-	-
LC642561	ncbi-nuccore-short	1	-	-	-	-
LC642562	ncbi-nuccore-short	1	-	-	-	-
LC707378	ncbi-nuccore-short	1	-	-	-	-
LC769363	ncbi-nuccore-short	2	-	-	-	-
LC769364	ncbi-nuccore-short	2	-	-	-	-
LC773600	ncbi-nuccore-short	1	-	-	-	-
LC773601	ncbi-nuccore-short	1	-	-	-	-
LC773602	ncbi-nuccore-short	1	-	-	-	-
LC773603	ncbi-nuccore-short	1	-	-	-	-
LC773604	ncbi-nuccore-short	1	-	-	-	-
LC773605	ncbi-nuccore-short	1	-	-	-	-
LC773606	ncbi-nuccore-short	2	-	-	-	-
LC773607	ncbi-nuccore-short	2	-	-	-	-
LC773608	ncbi-nuccore-short	2	-	-	-	-
LC773609	ncbi-nuccore-short	2	-	-	-	-
LC773610	ncbi-nuccore-short	2	-	-	-	-
LC773611	ncbi-nuccore-short	2	-	-	-	-
LC774765	ncbi-nuccore-short	1	-	-	-	-
LC774766	ncbi-nuccore-short	1	-	-	-	-
LC774767	ncbi-nuccore-short	1	-	-	-	-
LC774768	ncbi-nuccore-short	1	-	-	-	-
LC774769	ncbi-nuccore-short	1	-	-	-	-
LC774770	ncbi-nuccore-short	1	-	-	-	-
LC774771	ncbi-nuccore-short	1	-	-	-	-
LC774772	ncbi-nuccore-short	2	-	-	-	-
LC774773	ncbi-nuccore-short	2	-	-	-	-
LC774774	ncbi-nuccore-short	2	-	-	-	-
LC774775	ncbi-nuccore-short	2	-	-	-	-
LC774776	ncbi-nuccore-short	2	-	-	-	-
LC774777	ncbi-nuccore-short	1	-	-	-	-
LC774778	ncbi-nuccore-short	1	-	-	-	-
LC774779	ncbi-nuccore-short	1	-	-	-	-
LC774780	ncbi-nuccore-short	2	-	-	-	-
LC774781	ncbi-nuccore-short	2	-	-	-	-
LC774782	ncbi-nuccore-short	2	-	-	-	-
LC775712	ncbi-nuccore-short	1	-	-	-	-
LC775713	ncbi-nuccore-short	1	-	-	-	-
LC775714	ncbi-nuccore-short	1	-	-	-	-
LC775715	ncbi-nuccore-short	1	-	-	-	-
LC775716	ncbi-nuccore-short	1	-	-	-	-
LC775717	ncbi-nuccore-short	1	-	-	-	-
LC775718	ncbi-nuccore-short	1	-	-	-	-
LC775719	ncbi-nuccore-short	1	-	-	-	-
LC775720	ncbi-nuccore-short	1	-	-	-	-
LC775721	ncbi-nuccore-short	2	-	-	-	-
LC775722	ncbi-nuccore-short	2	-	-	-	-
LC775723	ncbi-nuccore-short	2	-	-	-	-
LC775724	ncbi-nuccore-short	2	-	-	-	-
LC775725	ncbi-nuccore-short	2	-	-	-	-
LC775726	ncbi-nuccore-short	3	-	-	-	-
LC775727	ncbi-nuccore-short	3	-	-	-	-
LC775728	ncbi-nuccore-short	3	-	-	-	-
LC775729	ncbi-nuccore-short	3	-	-	-	-
LC775730	ncbi-nuccore-short	3	-	-	-	-
LC775731	ncbi-nuccore-short	3	-	-	-	-
LC775732	ncbi-nuccore-short	3	-	-	-	-
LC775733	ncbi-nuccore-short	3	-	-	-	-
LC775734	ncbi-nuccore-short	3	-	-	-	-
LC775735	ncbi-nuccore-short	3	-	-	-	-
LC775736	ncbi-nuccore-short	3	-	-	-	-
LC775737	ncbi-nuccore-short	3	-	-	-	-
LC775738	ncbi-nuccore-short	3	-	-	-	-
LC775739	ncbi-nuccore-short	3	-	-	-	-
LC775740	ncbi-nuccore-short	3	-	-	-	-
LC775741	ncbi-nuccore-short	3	-	-	-	-
LC775742	ncbi-nuccore-short	3	-	-	-	-
LC775743	ncbi-nuccore-short	3	-	-	-	-
LC775744	ncbi-nuccore-short	3	-	-	-	-
LC776680	ncbi-nuccore-short	3	-	-	-	-
LC776681	ncbi-nuccore-short	3	-	-	-	-
LC776682	ncbi-nuccore-short	3	-	-	-	-
LC776683	ncbi-nuccore-short	3	-	-	-	-
LC776684	ncbi-nuccore-short	3	-	-	-	-
LC776685	ncbi-nuccore-short	3	-	-	-	-
LC776686	ncbi-nuccore-short	3	-	-	-	-
LC776687	ncbi-nuccore-short	3	-	-	-	-
LC776688	ncbi-nuccore-short	3	-	-	-	-
LC776689	ncbi-nuccore-short	3	-	-	-	-
LC776690	ncbi-nuccore-short	3	-	-	-	-
LC776691	ncbi-nuccore-short	3	-	-	-	-
LC776692	ncbi-nuccore-short	3	-	-	-	-
LC776693	ncbi-nuccore-short	3	-	-	-	-
LC776694	ncbi-nuccore-short	3	-	-	-	-
LC776695	ncbi-nuccore-short	3	-	-	-	-
LC776696	ncbi-nuccore-short	3	-	-	-	-
LC776697	ncbi-nuccore-short	3	-	-	-	-
LC776698	ncbi-nuccore-short	3	-	-	-	-
LC776699	ncbi-nuccore-short	3	-	-	-	-
LC776700	ncbi-nuccore-short	3	-	-	-	-
LN680425	ncbi-nuccore-short	3	-	-	-	-
LN680426	ncbi-nuccore-short	3	-	-	-	-
LN680427	ncbi-nuccore-short	3	-	-	-	-
LN680428	ncbi-nuccore-short	3	-	-	-	-
LN680429	ncbi-nuccore-short	3	-	-	-	-
LN835123	ncbi-nuccore-short	1	-	-	-	-
LN835124	ncbi-nuccore-short	1	-	-	-	-
LN835125	ncbi-nuccore-short	1	-	-	-	-
LN835126	ncbi-nuccore-short	1	-	-	-	-
LN835127	ncbi-nuccore-short	1	-	-	-	-
LN835128	ncbi-nuccore-short	1	-	-	-	-
LN835129	ncbi-nuccore-short	1	-	-	-	-
LN835130	ncbi-nuccore-short	1	-	-	-	-
LN835131	ncbi-nuccore-short	1	-	-	-	-
LN835132	ncbi-nuccore-short	1	-	-	-	-
LN835133	ncbi-nuccore-short	1	-	-	-	-
LN835134	ncbi-nuccore-short	1	-	-	-	-
LN835135	ncbi-nuccore-short	1	-	-	-	-
LN835136	ncbi-nuccore-short	1	-	-	-	-
LN835137	ncbi-nuccore-short	1	-	-	-	-
LN835138	ncbi-nuccore-short	1	-	-	-	-
LN835139	ncbi-nuccore-short	1	-	-	-	-
LN835140	ncbi-nuccore-short	1	-	-	-	-
LN835141	ncbi-nuccore-short	1	-	-	-	-
LN835142	ncbi-nuccore-short	1	-	-	-	-
LN835143	ncbi-nuccore-short	1	-	-	-	-
LN835144	ncbi-nuccore-short	1	-	-	-	-
LN835145	ncbi-nuccore-short	2	-	-	-	-
LN835146	ncbi-nuccore-short	2	-	-	-	-
LN835147	ncbi-nuccore-short	2	-	-	-	-
LN835148	ncbi-nuccore-short	2	-	-	-	-
LN835149	ncbi-nuccore-short	2	-	-	-	-
LN835150	ncbi-nuccore-short	2	-	-	-	-
LN835151	ncbi-nuccore-short	2	-	-	-	-
LN835152	ncbi-nuccore-short	2	-	-	-	-
LN835153	ncbi-nuccore-short	2	-	-	-	-
LQ729839	ncbi-nuccore-short	-	-	-	-	-
LQ729840	ncbi-nuccore-short	-	-	-	-	-
LQ729842	ncbi-nuccore-short	-	-	-	-	-
LQ729843	ncbi-nuccore-short	-	-	-	-	-
LQ729845	ncbi-nuccore-short	-	-	-	-	-
LQ729846	ncbi-nuccore-short	-	-	-	-	-
LQ729848	ncbi-nuccore-short	-	-	-	-	-
LQ729849	ncbi-nuccore-short	-	-	-	-	-
LQ729959	ncbi-nuccore-short	-	-	-	-	-
LQ729960	ncbi-nuccore-short	-	-	-	-	-
LQ729961	ncbi-nuccore-short	-	-	-	-	-
LQ729962	ncbi-nuccore-short	-	-	-	-	-
LQ729963	ncbi-nuccore-short	-	-	-	-	-
LQ729964	ncbi-nuccore-short	-	-	-	-	-
LQ729965	ncbi-nuccore-short	-	-	-	-	-
LQ729966	ncbi-nuccore-short	-	-	-	-	-
LQ729967	ncbi-nuccore-short	-	-	-	-	-
LQ776702	ncbi-nuccore-short	2	-	-	-	-
LQ868383	ncbi-nuccore-short	-	-	-	-	-
LQ868384	ncbi-nuccore-short	-	-	-	-	-
LQ868385	ncbi-nuccore-short	-	-	-	-	-
LQ868386	ncbi-nuccore-short	-	-	-	-	-
LQ868387	ncbi-nuccore-short	-	-	-	-	-
LQ868388	ncbi-nuccore-short	-	-	-	-	-
LQ868389	ncbi-nuccore-short	-	-	-	-	-
LQ868390	ncbi-nuccore-short	-	-	-	-	-
LQ868391	ncbi-nuccore-short	-	-	-	-	-
LQ868400	ncbi-nuccore-short	-	-	-	-	-
LQ868401	ncbi-nuccore-short	-	-	-	-	-
LQ868402	ncbi-nuccore-short	-	-	-	-	-
LQ868403	ncbi-nuccore-short	-	-	-	-	-
LQ868404	ncbi-nuccore-short	-	-	-	-	-
LQ868405	ncbi-nuccore-short	-	-	-	-	-
LQ868406	ncbi-nuccore-short	-	-	-	-	-
LQ868407	ncbi-nuccore-short	-	-	-	-	-
LQ868408	ncbi-nuccore-short	-	-	-	-	-
LR595968	ncbi-nuccore-short	1	-	-	-	-
LR595981	ncbi-nuccore-short	2	-	-	-	-
LR596001	ncbi-nuccore-short	4	-	-	-	-
LR792669	ncbi-nuccore-short	1	-	-	-	-
LS975027	ncbi-nuccore-short	2	-	-	-	-
LS975028	ncbi-nuccore-short	2	-	-	-	-
LS975029	ncbi-nuccore-short	2	-	-	-	-
LS975030	ncbi-nuccore-short	2	-	-	-	-
LS975031	ncbi-nuccore-short	2	-	-	-	-
LS975032	ncbi-nuccore-short	2	-	-	-	-
LS975033	ncbi-nuccore-short	2	-	-	-	-
LS975034	ncbi-nuccore-short	2	-	-	-	-
LS975035	ncbi-nuccore-short	2	-	-	-	-
LT898488	ncbi-nuccore-short	3	-	-	-	-
LT898489	ncbi-nuccore-short	3	-	-	-	-
LT898490	ncbi-nuccore-short	3	-	-	-	-
LT898491	ncbi-nuccore-short	3	-	-	-	-
LT898492	ncbi-nuccore-short	3	-	-	-	-
LT898493	ncbi-nuccore-short	3	-	-	-	-
LT898494	ncbi-nuccore-short	3	-	-	-	-
LT898495	ncbi-nuccore-short	3	-	-	-	-
LT898496	ncbi-nuccore-short	3	-	-	-	-
LT898497	ncbi-nuccore-short	3	-	-	-	-
LT898498	ncbi-nuccore-short	3	-	-	-	-
LT898499	ncbi-nuccore-short	3	-	-	-	-
LT898500	ncbi-nuccore-short	3	-	-	-	-
LT898501	ncbi-nuccore-short	3	-	-	-	-
LT898502	ncbi-nuccore-short	3	-	-	-	-
LT898503	ncbi-nuccore-short	3	-	-	-	-
LT898504	ncbi-nuccore-short	3	-	-	-	-
LT898505	ncbi-nuccore-short	3	-	-	-	-
LT898506	ncbi-nuccore-short	3	-	-	-	-
LT898507	ncbi-nuccore-short	3	-	-	-	-
LT898508	ncbi-nuccore-short	3	-	-	-	-
LT898509	ncbi-nuccore-short	3	-	-	-	-
LT898510	ncbi-nuccore-short	3	-	-	-	-
LT898511	ncbi-nuccore-short	3	-	-	-	-
LT898512	ncbi-nuccore-short	3	-	-	-	-
LY511423	ncbi-nuccore-short	1	-	-	-	-
LY511426	ncbi-nuccore-short	2	-	-	-	-
LY720050	ncbi-nuccore-short	-	-	-	-	-
LY720051	ncbi-nuccore-short	-	-	-	-	-
LY720052	ncbi-nuccore-short	-	-	-	-	-
LY720053	ncbi-nuccore-short	-	-	-	-	-
LZ245646	ncbi-nuccore-short	1	-	-	-	-
LZ245647	ncbi-nuccore-short	2	-	-	-	-
LZ245648	ncbi-nuccore-short	3	-	-	-	-
LZ245649	ncbi-nuccore-short	4	-	-	-	-
LZ245650	ncbi-nuccore-short	1	-	-	-	-
LZ245651	ncbi-nuccore-short	1	-	-	-	-
M14969	ncbi-nuccore-short	2	-	-	-	-
M14970	ncbi-nuccore-short	2	-	-	-	-
M15075	ncbi-nuccore-short	2	-	-	-	-
M23027	ncbi-nuccore-short	1	-	-	-	-
M24444	ncbi-nuccore-short	2	-	-	-	-
M24445	ncbi-nuccore-short	2	-	-	-	-
M24446	ncbi-nuccore-short	2	-	-	-	-
M24447	ncbi-nuccore-short	2	-	-	-	-
M24448	ncbi-nuccore-short	2	-	-	-	-
M24449	ncbi-nuccore-short	2	-	-	-	-
M24450	ncbi-nuccore-short	2	-	-	-	-
M24451	ncbi-nuccore-short	2	-	-	-	-
M25277	ncbi-nuccore-short	3	-	-	-	-
M36806	ncbi-nuccore-short	-	-	-	-	-
M58486	ncbi-nuccore-short	2	-	-	-	-
M58487	ncbi-nuccore-short	2	-	-	-	-
M58488	ncbi-nuccore-short	2	-	-	-	-
M58489	ncbi-nuccore-short	2	-	-	-	-
M58490	ncbi-nuccore-short	2	-	-	-	-
M58491	ncbi-nuccore-short	2	-	-	-	-
M58492	ncbi-nuccore-short	2	-	-	-	-
M58493	ncbi-nuccore-short	2	-	-	-	-
M86733	ncbi-nuccore-short	3	-	-	-	-
MA780863	ncbi-nuccore-short	1	-	-	-	-
MA780866	ncbi-nuccore-short	2	-	-	-	-
MF073185	ncbi-nuccore-short	1	-	-	-	-
MF073186	ncbi-nuccore-short	1	-	-	-	-
MF073187	ncbi-nuccore-short	1	-	-	-	-
MF073188	ncbi-nuccore-short	1	-	-	-	-
MF073189	ncbi-nuccore-short	1	-	-	-	-
MF073190	ncbi-nuccore-short	1	-	-	-	-
MF073191	ncbi-nuccore-short	1	-	-	-	-
MF073192	ncbi-nuccore-short	1	-	-	-	-
MF073193	ncbi-nuccore-short	1	-	-	-	-
MF073194	ncbi-nuccore-short	1	-	-	-	-
MF073195	ncbi-nuccore-short	1	-	-	-	-
MF173441	ncbi-nuccore-short	4	-	-	-	-
MF173442	ncbi-nuccore-short	4	-	-	-	-
MF173443	ncbi-nuccore-short	4	-	-	-	-
MF173444	ncbi-nuccore-short	2	-	-	-	-
MF173445	ncbi-nuccore-short	2	-	-	-	-
MF173446	ncbi-nuccore-short	2	-	-	-	-
MF173447	ncbi-nuccore-short	2	-	-	-	-
MF173448	ncbi-nuccore-short	3	-	-	-	-
MF173449	ncbi-nuccore-short	3	-	-	-	-
MF173450	ncbi-nuccore-short	3	-	-	-	-
MF173451	ncbi-nuccore-short	3	-	-	-	-
MF173452	ncbi-nuccore-short	3	-	-	-	-
MF173453	ncbi-nuccore-short	3	-	-	-	-
MF173454	ncbi-nuccore-short	3	-	-	-	-
MF173455	ncbi-nuccore-short	1	-	-	-	-
MF173456	ncbi-nuccore-short	1	-	-	-	-
MF173457	ncbi-nuccore-short	1	-	-	-	-
MF173458	ncbi-nuccore-short	1	-	-	-	-
MF173459	ncbi-nuccore-short	1	-	-	-	-
MF173460	ncbi-nuccore-short	1	-	-	-	-
MF173461	ncbi-nuccore-short	1	-	-	-	-
MF173462	ncbi-nuccore-short	1	-	-	-	-
MF173463	ncbi-nuccore-short	1	-	-	-	-
MF173464	ncbi-nuccore-short	1	-	-	-	-
MF173465	ncbi-nuccore-short	1	-	-	-	-
MF173466	ncbi-nuccore-short	1	-	-	-	-
MF173467	ncbi-nuccore-short	1	-	-	-	-
MF173468	ncbi-nuccore-short	1	-	-	-	-
MF173469	ncbi-nuccore-short	1	-	-	-	-
MF173470	ncbi-nuccore-short	1	-	-	-	-
MF173471	ncbi-nuccore-short	1	-	-	-	-
MF173472	ncbi-nuccore-short	1	-	-	-	-
MF173473	ncbi-nuccore-short	1	-	-	-	-
MF173474	ncbi-nuccore-short	1	-	-	-	-
MF173475	ncbi-nuccore-short	1	-	-	-	-
MF173476	ncbi-nuccore-short	1	-	-	-	-
MF173477	ncbi-nuccore-short	1	-	-	-	-
MF173478	ncbi-nuccore-short	1	-	-	-	-
MF173479	ncbi-nuccore-short	1	-	-	-	-
MF173480	ncbi-nuccore-short	1	-	-	-	-
MF173481	ncbi-nuccore-short	1	-	-	-	-
MF173482	ncbi-nuccore-short	1	-	-	-	-
MF173483	ncbi-nuccore-short	1	-	-	-	-
MF173484	ncbi-nuccore-short	1	-	-	-	-
MF173485	ncbi-nuccore-short	1	-	-	-	-
MF173486	ncbi-nuccore-short	1	-	-	-	-
MF173487	ncbi-nuccore-short	1	-	-	-	-
MF173488	ncbi-nuccore-short	1	-	-	-	-
MF173489	ncbi-nuccore-short	3	-	-	-	-
MF173490	ncbi-nuccore-short	3	-	-	-	-
MF381047	ncbi-nuccore-short	2	-	-	-	-
MF381048	ncbi-nuccore-short	2	-	-	-	-
MF381049	ncbi-nuccore-short	2	-	-	-	-
